시간, 시가, 종가, 고가, 저가, WP, 거래량, 거래량(부호), Width, 5mWidth, 10mWidth, DI+, DI-, 20mLowOpen, 20mSMA, SD, MFI, %D(5), MACD, 외인, 기관, 외인7m, 기관7m, 외인+기관9m, 미결제량, 미결제변화, basis, basis_mean, UpdateHigh, UpdateLow, LR, HR, HF, LF, Min30m, Time, Max30m, Time,
90100,297.75,297.65,297.9,297.6,297.7,3658,-3658,-0.100006,0,0,0,0,0,297.7,0,0,0,0,-40,76,0,0,0,286318,1313,0.18,0.18,0,0,0,0,0,0,0,0,0,0,
90200,297.65,297.9,297.9,297.55,297.813,1568,1568,0.25,0,0,0,0,0,297.813,0,0,0,0.00973511,-2,84,0,0,0,286448,130,0.2,0.19,0,0,0,0,0,0,0,0,0,0,
90300,297.9,298.25,298.25,297.9,298.163,3195,3195,0.350006,0,0,0,0,0,298.163,0,0,0,0.0471191,224,207,0,0,0,286854,406,0.14,0.173333,0,0,0,0,0,0,0,0,0,0,
90400,298.25,298.1,298.3,298,298.125,1805,-1805,-0.149994,0,0,0,0,0,298.125,0,0,0,0.0706787,244,250,0,0,0,287028,174,0.41,0.2325,0,0,0,0,0,0,0,0,0,0,
90500,298.05,297.85,298.1,297.75,297.888,3120,-3120,-0.199982,0,0,0,0,0,297.888,0,0,0,0.0663757,185,362,0,0,0,287392,364,0.31,0.248,0,0,0,0,0,0,0,0,0,0,
90600,297.85,297.7,297.9,297.55,297.713,2171,-2171,-0.149994,0,0,0,0,0,297.713,0,0,0,0.046875,90,406,0,0,0,287326,-66,0.12,0.226667,0,0,0,0,0,0,0,0,0,0,
90700,297.65,297.6,297.95,297.55,297.675,2686,-2686,-0.0499878,0,0,0,0,0,297.675,0,0,0,0.0283813,107,437,0,0,0,287413,87,0.09,0.207143,0,1,0,0,0,0,0,0,0,0,
90800,297.65,297.6,297.8,297.55,297.638,2284,-2284,-0.0499878,0,0,0,0,0,297.638,0,0,0,0.0109253,106,466,20,55,0,287313,-100,0.22,0.20875,0,1,0,0,0,0,0,0,0,0,
90900,297.6,297.45,297.75,297.35,297.5,2115,-2115,-0.149994,0,0,0,0,0,297.5,0,0,0,-0.0140991,274,439,39,50,0,287509,196,0.32,0.221111,0,2,0,0,0,0,0,0,0,0,
91000,297.45,297.45,297.55,297.4,297.462,1385,-1385,0,0,-0.249939,0,0,0,297.462,0,0,0,-0.035614,152,470,-10,37,586,287444,-65,0.21,0.22,0,2,0,0,0,0,0,0,0,0,
91100,297.5,297.75,297.75,297.5,297.688,1389,1389,0.25,0,0.100067,0.203132,0.218753,0,297.688,0,34.0963,0,-0.0314331,173,452,-10,28,543,287504,60,0.21,0.219091,0,2,0,0,0,0,0,0,0,0,
91200,297.75,297.7,297.75,297.7,297.713,773,-773,-0.0499878,0,-0.199921,0.224147,0.224136,0,297.713,0,26.5814,0,-0.0256042,154,480,-4,16,203,287457,-47,0.2,0.2175,0,2,0,0,0,0,0,0,0,0,
91300,297.7,297.65,297.8,297.65,297.688,642,-642,-0.0500183,0,-0.599945,0.111119,0.259266,0,297.688,0,9.44508,0,-0.0230103,163,464,10,8,133,287333,-124,0.33,0.226154,0,2,0,0,0,0,0,0,0,0,
91400,297.65,297.7,297.8,297.55,297.688,567,567,0.0500183,0,-0.399933,0.0943514,0.301894,0,297.688,0,14.5265,0,-0.0206909,76,466,-4,4,-5,287369,36,0.12,0.218571,0,2,0,0,0,0,0,0,0,0,
91500,297.7,297.6,297.75,297.55,297.625,444,-444,-0.100006,0,-0.299957,0.100012,0.220007,0,297.625,0,18.1336,39.7722,-0.0240479,30,489,-10,3,23,287416,47,0.37,0.228667,0,2,0,0,0,0,0,0,0,0,
91600,297.65,297.95,297.95,297.6,297.863,1823,1823,0.300018,0,0.150055,0.180017,0.140002,0,297.863,0,36.2093,51.3511,-0.0055542,22,444,-36,0,-78,287394,-22,0.34,0.235625,0,2,0,0,0,0,0,0,0,0,
91700,297.95,297.95,298.05,297.9,297.962,797,-797,0,0,0.200043,0.222225,0.15556,0,297.962,0,48.7551,61.1259,0.0168762,234,363,11,-15,25,287414,20,0.15,0.230588,0,2,0,0,0,0,0,0,0,0,
91800,298,298,298,297.9,297.975,314,314,0,0,0.250031,0.238098,0.166672,0,297.975,0,50.7517,73.382,0.0342712,112,344,-8,-15,-257,287390,-24,0.18,0.227778,0,2,0,0,0,0,0,0,0,0,
91900,297.95,298,298.05,297.95,298,579,579,0.0499878,0,0.450012,0.305556,0.0833489,0,298,0,68.7722,82.5104,0.0487366,34,343,-17,-19,-245,287425,35,0.12,0.222105,0,2,0,0,0,0,0,0,0,0,
92000,298,297.85,298,297.8,297.875,626,-626,-0.149994,0,0.300018,0.297295,0.162191,297.45,297.788,0.0265616,62.2247,86.9049,0.04776,54,345,-15,-17,-226,287362,-63,0.29,0.2255,0,2,0,0,0,0,0,0,0,0,
92100,297.9,298,298.1,297.9,298,940,940,0.100006,0,0.150024,0.249992,0.166695,297.45,297.803,0.0513954,59.4652,83.2684,0.0570679,88,321,1,-20,-225,287423,61,0.14,0.221429,0,2,0,0,0,0,0,0,0,0,
92200,298,297.95,298.05,297.9,297.962,828,-828,-0.0499878,0,0.150024,0.236833,0.157921,297.45,297.81,0.0618572,58.9298,80.6708,0.0597229,21,303,-1,-26,-303,287440,17,0.31,0.225455,0,2,0,0,0,0,0,0,0,0,
92300,297.95,297.85,297.95,297.8,297.862,329,-329,-0.100006,0,0.100037,0.236829,0.184227,297.45,297.795,0.0635665,62.068,73.0085,0.0519714,-23,342,-6,-14,-223,287535,95,0.5,0.237391,0,2,0,0,0,0,0,0,0,0,
92400,297.85,298,298.1,297.8,297.975,1046,1046,0.149994,0.109998,0.200012,0.307673,0.128218,297.45,297.788,0.0751116,64.9332,70.9101,0.000508629,-425,678,-94,45,-266,287419,-116,0.13,0.232917,0,2,0,0,0,0,0,0,0,0,
92500,298,298.1,298.1,298,298.075,324,324,0.100006,0.1,0.400024,0.324305,0.135149,297.45,297.797,0.0963002,71.3809,78.1823,0.0048706,-220,649,-47,43,-37,287516,97,0.32,0.2364,0,2,0,0,0,0,0,0,0,0,
92600,298.1,298.1,298.2,298.05,298.112,933,-933,0,0.0799988,0.100006,0.303002,0.151529,297.45,297.817,0.117337,59.5475,76.8188,0.00887858,-169,632,-29,41,-134,287716,200,0.21,0.235385,0,2,0,0,0,0,0,0,0,0,
92700,298.05,298.05,298.05,298,298.037,442,442,0,0.0700012,0.100006,0.249986,0.187504,297.45,297.835,0.125311,54.1184,74.7722,0.00648601,-192,742,-35,56,94,287581,-135,0.27,0.236667,0,2,0,0,0,0,0,0,0,0,
92800,298,297.95,298.05,297.9,297.962,683,-683,-0.0499878,0.0599976,0.0500183,0.242412,0.242431,297.45,297.851,0.127912,44.2737,71.3635,-0.00087484,-292,810,-54,69,141,287921,340,0.24,0.236786,0,2,0,0,0,0,0,0,0,0,
92900,297.95,297.95,298.05,297.95,297.975,584,-584,0,0.0299988,3.05E-05,0.212118,0.242431,297.45,297.875,0.130133,44.2737,62.5008,-0.00558675,-322,830,-49,75,109,288001,80,0.14,0.233448,0,2,0,0,0,0,0,0,0,0,
93000,297.95,297.95,298,297.9,297.95,269,269,0,0.00999756,0.150024,0.225803,0.193554,297.5,297.899,0.130622,50.3073,50.0015,-0.00896403,-196,797,-24,65,192,288040,39,0.29,0.235333,0,2,13,12,12,11,297.462,10,298.163,3,
93100,297.95,297.95,298.05,297.95,297.975,786,-786,0,0.00999756,0.0500183,0.214273,0.214295,297.65,297.914,0.131463,37.5157,42.5023,-0.00827637,516,691,134,1,883,287949,-91,0.24,0.235484,0,2,13,12,12,11,297.462,10,298.163,3,
93200,297.95,297.9,297.95,297.85,297.9,507,-507,-0.0500183,0.0200012,0.0499878,0.222207,0.296306,297.65,297.923,0.131561,41.1323,35.0031,-0.0103638,690,629,130,-2,1000,288018,69,0.22,0.235,0,2,13,12,13,11,297.462,10,298.163,3,
93300,297.95,298,298.05,297.9,297.987,327,327,0.0499878,0.0200012,0.199982,0.296268,0.222235,297.65,297.938,0.131919,50.9784,37.5023,-0.00697022,785,553,136,-11,1085,287988,-30,0.38,0.239394,0,2,13,12,13,11,297.462,10,298.125,4,
93400,297.95,298.15,298.15,297.95,298.1,601,601,0.199982,0.0599976,0.249969,0.279987,0.240021,297.65,297.959,0.134826,43.4193,47.1434,0.000695799,622,540,116,-28,733,287947,-41,0.44,0.245294,0,2,13,12,13,11,297.462,10,298.112,26,
93500,298.1,298.2,298.2,298.1,298.175,1116,1116,0.100006,0.0799988,0.249969,0.320003,0.240021,297.65,297.986,0.140718,55.6162,59.6426,0.00810547,647,531,134,-39,715,288073,126,0.25,0.245429,0,2,14,13,12,10,297.462,10,298.175,35,
93600,298.2,298.1,298.2,298.1,298.125,341,-341,-0.100006,0.1,0.149963,0.25,0.250025,297.85,297.999,0.143723,50.8938,66.4273,0.00882568,634,540,136,-41,624,288079,6,0.4,0.249722,0,2,14,13,11,9,297.462,10,298.175,35,
93700,298.1,298.15,298.15,298.05,298.125,170,170,0.0499878,0.0999939,0.199951,0.25,0.250051,297.85,298.008,0.145778,59.1295,78.5692,0.00662842,866,489,151,-44,837,288052,-27,0.29,0.250811,0,2,14,12,12,10,297.462,10,298.175,35,
93800,298.15,298.5,298.5,298.15,298.413,2237,2237,0.350006,0.159998,0.599945,0.464293,0.142891,297.85,298.029,0.16587,84.0085,88.5692,0.0165568,733,364,31,-46,589,287944,-108,0.4,0.254737,1,2,15,13,11,10,297.462,10,298.413,38,
93900,298.45,298.6,298.65,298.4,298.563,2148,2148,0.149994,0.15,0.749939,0.516125,0.129061,297.85,298.057,0.199102,88.6248,90.1776,0.0269409,660,382,-4,-35,441,287731,-213,0.21,0.25359,2,2,16,14,10,9,297.462,10,298.563,39,
94000,298.65,298.8,298.8,298.55,298.737,1601,1601,0.149994,0.159998,0.899933,0.558819,0.0882506,297.85,298.101,0.241158,90.6399,90.1776,0.0377523,626,394,-22,-22,-187,287796,65,0.4,0.25725,3,2,16,15,9,9,297.625,15,298.737,40,Buy Call(TREND)
94100,298.8,298.75,298.8,298.65,298.737,1835,-1835,-0.0499878,0.149994,0.849945,0.514282,0.0857282,297.85,298.138,0.271949,75.3419,94.8397,0.038029,623,397,0,-20,-299,287855,59,0.23,0.256585,3,2,16,14,9,9,297.625,15,298.737,41,Buy Call(TREND)
94200,298.75,298.6,298.75,298.55,298.625,1183,-1183,-0.149994,0.169995,0.749969,0.486482,0.081094,297.85,298.171,0.288849,70.9253,93.2538,0.0253133,607,394,-5,-19,-337,288024,169,0.33,0.258333,3,2,15,14,10,10,297.625,15,298.737,41,
94300,298.6,298.65,298.7,298.6,298.65,484,484,0.0499878,0.109991,0.749969,0.44445,0.0833461,297.85,298.21,0.304722,71.3169,89.7245,0.0141764,614,397,-2,-20,-151,288106,82,0.39,0.261395,3,2,16,13,11,9,297.625,15,298.737,41,
94400,298.65,298.7,298.75,298.65,298.7,348,348,0.0500183,0.0899963,0.600006,0.441165,0.0882474,297.95,298.246,0.318659,70.6866,88.3082,0.0069865,673,343,-27,-20,-162,288151,45,0.31,0.2625,3,2,17,14,11,8,297.625,15,298.737,41,
94500,298.75,298.9,298.9,298.65,298.837,1714,1714,0.149994,0.0899963,0.649994,0.459437,0.0810927,297.95,298.284,0.334766,72.147,88.3082,0.00833739,686,342,-6,-3,-146,288286,135,0.29,0.263111,4,2,17,15,10,8,297.862,23,298.837,45,
