시간, 매수체결량, +속도, 매도체결량, -속도, 잔량, 콜8, 수량8, 풋8, 수량8, 콜경과시간, 콜평균시간, 풋경과시간, 풋평균시간
135218, 154, 94, 69, 106, -4394, 0.96, 147, 1.45, 89, 0, 0.00, 0, 0.00
135219, 154, 94, 69, 106, -4394, 0.96, 147, 1.45, 89, 0, 0.00, 0, 0.00
135220, 154, 94, 69, 106, -4384, 0.96, 147, 1.45, 103, 0, 0.00, 0, 0.00
135221, 154, 94, 69, 106, -4393, 0.96, 147, 1.45, 89, 0, 0.00, 0, 0.00
135222, 154, 94, 91, 106, -4424, 0.96, 163, 1.45, 53, 0, 0.00, 0, 0.00
135223, 141, 110, 91, 106, -4448, 0.96, 194, 1.45, 53, 0, 0.00, 0, 0.00
135224, 141, 110, 91, 106, -4448, 0.96, 194, 1.45, 43, 0, 0.00, 0, 0.00
135225, 141, 106, 91, 106, -4491, 0.96, 200, 1.45, 33, 0, 0.00, 0, 0.00
135226, 141, 106, 91, 106, -4491, 0.96, 200, 1.45, 33, 0, 0.00, 0, 0.00
135227, 141, 106, 91, 106, -4491, 0.96, 200, 1.45, 33, 0, 0.00, 0, 0.00
135228, 141, 106, 91, 106, -4492, 0.96, 200, 1.45, 33, 0, 0.00, 0, 0.00
135229, 141, 106, 91, 106, -4553, 0.96, 200, 1.46, 84, 0, 0.00, 1, 0.01
135230, 141, 106, 91, 106, -4551, 0.95, 40, 1.45, 27, 1, 0.01, 2, 0.01
135231, 141, 106, 91, 96, -4551, 0.95, 40, 1.45, 27, 1, 0.01, 2, 0.01
135232, 141, 106, 91, 96, -4552, 0.95, 40, 1.45, 30, 1, 0.01, 2, 0.01
135233, 141, 106, 91, 96, -4553, 0.95, 40, 1.45, 30, 1, 0.01, 2, 0.01
135234, 141, 106, 91, 96, -4556, 0.95, 19, 1.45, 30, 1, 0.01, 2, 0.01
135235, 141, 106, 91, 96, -4562, 0.95, 19, 1.45, 30, 1, 0.01, 2, 0.01
135236, 141, 106, 91, 96, -4561, 0.95, 19, 1.45, 30, 1, 0.01, 2, 0.01
135237, 141, 106, 91, 96, -4561, 0.95, 19, 1.45, 30, 1, 0.01, 2, 0.01
135238, 141, 106, 91, 96, -4564, 0.95, 19, 1.45, 30, 1, 0.01, 1, 0.01
135239, 141, 106, 91, 96, -4894, 0.95, 137, 1.46, 81, 0, 0.00, 1, 0.01
135240, 141, 106, 91, 96, -4768, 0.95, 139, 1.46, 81, 0, 0.00, 1, 0.01
135241, 141, 106, 91, 96, -4469, 0.95, 139, 1.46, 81, 0, 0.00, 1, 0.01
135242, 141, 106, 91, 98, -4319, 0.95, 139, 1.46, 81, 0, 0.00, 1, 0.01
135243, 141, 106, 91, 98, -4319, 0.95, 139, 1.46, 81, 0, 0.00, 1, 0.01
135244, 141, 106, 91, 98, -4340, 0.95, 139, 1.46, 32, 0, 0.00, 1, 0.01
135245, 141, 106, 91, 98, -4340, 0.95, 145, 1.46, 24, 0, 0.00, 1, 0.01
135246, 141, 106, 91, 98, -4340, 0.95, 144, 1.46, 23, 0, 0.00, 1, 0.01
135247, 141, 106, 91, 98, -4338, 0.95, 144, 1.46, 23, 0, 0.00, 1, 0.01
135248, 141, 106, 91, 98, -4339, 0.95, 142, 1.46, 53, 0, 0.00, 0, 0.00
135249, 145, 128, 91, 98, -4328, 0.95, 126, 1.46, 71, 0, 0.00, 0, 0.00
135250, 145, 128, 91, 98, -4331, 0.95, 99, 1.46, 72, 0, 0.00, 0, 0.00
135251, 145, 128, 91, 98, -4332, 0.95, 99, 1.46, 72, 0, 0.00, 0, 0.00
135252, 145, 128, 89, 109, -4342, 0.95, 122, 1.46, 24, 0, 0.00, 0, 0.00
135253, 145, 128, 89, 109, -4342, 0.95, 142, 1.46, 8, 0, 0.00, 0, 0.00
135254, 145, 128, 89, 108, -4344, 0.95, 142, 1.46, 8, 0, 0.00, 0, 0.00
135255, 164, 114, 90, 108, -4325, 0.95, 85, 1.46, 56, 0, 0.00, 0, 0.00
135256, 164, 114, 91, 108, -4360, 0.95, 138, 1.46, 38, 0, 0.00, 0, 0.00
135257, 164, 114, 91, 108, -4367, 0.95, 117, 1.46, 54, 0, 0.00, 0, 0.00
135258, 164, 114, 91, 108, -4346, 0.95, 134, 1.46, 58, 0, 0.00, 0, 0.00
135259, 164, 114, 91, 108, -4344, 0.95, 134, 1.46, 58, 0, 0.00, 0, 0.00
135300, 164, 114, 91, 108, -4321, 0.95, 134, 1.46, 58, 0, 0.00, 0, 0.00
135301, 164, 114, 91, 108, -4243, 0.96, 215, 1.45, 30, 1, 0.01, 1, 0.01
135302, 164, 114, 91, 108, -4254, 0.96, 215, 1.45, 36, 1, 0.01, 1, 0.01
135303, 141, 97, 78, 56, -4141, 0.96, 194, 1.45, 80, 1, 0.01, 1, 0.01
135304, 141, 97, 78, 47, -4146, 0.96, 194, 1.45, 80, 1, 0.01, 1, 0.01
135305, 126, 69, 71, 42, -4175, 0.96, 196, 1.45, 48, 1, 0.01, 1, 0.01
135306, 126, 69, 63, 43, -4176, 0.96, 196, 1.45, 49, 1, 0.01, 1, 0.01
135307, 126, 69, 63, 43, -4128, 0.96, 181, 1.45, 79, 1, 0.01, 1, 0.01
135308, 128, 69, 66, 38, -4184, 0.96, 196, 1.45, 33, 1, 0.01, 1, 0.01
135309, 121, 70, 68, 28, -4177, 0.96, 202, 1.45, 70, 1, 0.01, 1, 0.01
135310, 121, 70, 68, 17, -4130, 0.96, 196, 1.45, 66, 0, 0.00, 0, 0.00
135311, 121, 70, 68, 17, -4129, 0.96, 196, 1.45, 66, 0, 0.00, 0, 0.00
135312, 121, 70, 68, 17, -4130, 0.96, 196, 1.45, 66, 0, 0.00, 0, 0.00
135313, 121, 70, 68, 17, -4106, 0.96, 196, 1.45, 97, 0, 0.00, 0, 0.00
135314, 121, 70, 68, 17, -4088, 0.96, 179, 1.45, 82, 0, 0.00, 0, 0.00
135315, 121, 70, 68, 17, -3683, 0.96, 158, 1.45, 82, 0, 0.00, 0, 0.00
135316, 126, 77, 81, 20, -3751, 0.96, 202, 1.45, 31, 0, 0.00, 0, 0.00
135317, 126, 77, 83, 22, -3705, 0.96, 196, 1.45, 31, 0, 0.00, 0, 0.00
135318, 126, 79, 83, 22, -3756, 0.96, 181, 1.45, 31, 0, 0.00, 0, 0.00
135319, 126, 79, 83, 22, -3750, 0.96, 181, 1.45, 33, 0, 0.00, 0, 0.00
135320, 126, 79, 83, 22, -3751, 0.96, 181, 1.45, 33, 0, 0.00, 0, 0.00
135321, 126, 79, 83, 22, -3750, 0.96, 181, 1.45, 31, 0, 0.00, 0, 0.00
135322, 126, 79, 83, 27, -3754, 0.96, 181, 1.45, 31, 0, 0.00, 0, 0.00
135323, 126, 79, 83, 27, -3760, 0.96, 187, 1.45, 31, 0, 0.00, 0, 0.00
135324, 126, 79, 83, 27, -3760, 0.96, 187, 1.45, 49, 0, 0.00, 0, 0.00
135325, 126, 79, 83, 27, -3756, 0.96, 187, 1.45, 49, 0, 0.00, 0, 0.00
135326, 123, 81, 83, 27, -3760, 0.96, 187, 1.45, 31, 0, 0.00, 0, 0.00
135327, 134, 82, 85, 25, -3713, 0.96, 181, 1.45, 79, 0, 0.00, 0, 0.00
135328, 134, 82, 85, 25, -3704, 0.96, 158, 1.45, 78, 0, 0.00, 0, 0.00
135329, 134, 82, 85, 25, -3704, 0.96, 111, 1.45, 94, 0, 0.00, 0, 0.00
135330, 134, 82, 85, 25, -3669, 0.96, 158, 1.45, 96, 0, 0.00, 0, 0.00
135331, 134, 82, 85, 25, -3674, 0.96, 111, 1.45, 96, 0, 0.00, 0, 0.00
135332, 134, 82, 85, 25, -3674, 0.96, 111, 1.45, 96, 0, 0.00, 0, 0.00
135333, 134, 82, 85, 25, -3679, 0.96, 111, 1.45, 96, 0, 0.00, 0, 0.00
135334, 134, 82, 85, 25, -3681, 0.96, 121, 1.45, 96, 0, 0.00, 0, 0.00
135335, 134, 82, 100, 32, -3728, 0.96, 199, 1.45, 80, 0, 0.00, 0, 0.00
135336, 134, 82, 100, 32, -3730, 0.96, 199, 1.45, 80, 0, 0.00, 0, 0.00
135337, 133, 91, 99, 34, -3779, 0.96, 201, 1.45, 35, 0, 0.00, 0, 0.00
135338, 138, 76, 99, 34, -3741, 0.96, 201, 1.45, 53, 0, 0.00, 0, 0.00
135339, 138, 76, 99, 34, -3745, 0.96, 176, 1.45, 84, 0, 0.00, 0, 0.00
135340, 138, 76, 99, 38, -3816, 0.96, 178, 1.45, 35, 0, 0.00, 0, 0.00
135341, 138, 76, 99, 38, -3915, 0.96, 223, 1.46, 157, 0, 0.00, 1, 0.01
135342, 138, 76, 99, 38, -3942, 0.96, 207, 1.46, 74, 0, 0.00, 1, 0.01
135343, 138, 76, 99, 38, -4347, 0.95, 22, 1.46, 74, 1, 0.01, 1, 0.01
135344, 138, 76, 99, 38, -4346, 0.95, 24, 1.46, 89, 1, 0.01, 1, 0.01
135345, 138, 76, 99, 38, -4361, 0.96, 235, 1.46, 89, 2, 0.01, 1, 0.01
135346, 138, 76, 99, 38, -4362, 0.95, 22, 1.46, 74, 3, 0.01, 1, 0.01
135347, 138, 76, 99, 38, -4369, 0.95, 1, 1.46, 76, 3, 0.01, 1, 0.01
135348, 138, 76, 99, 38, -4369, 0.95, 1, 1.46, 76, 3, 0.01, 1, 0.01
135349, 138, 76, 99, 38, -4358, 0.95, 1, 1.46, 78, 3, 0.01, 1, 0.01
135350, 138, 76, 99, 38, -4358, 0.95, 1, 1.46, 78, 3, 0.01, 0, 0.00
135351, 138, 76, 99, 38, -4357, 0.95, 1, 1.46, 78, 3, 0.01, 0, 0.00
135352, 138, 76, 99, 38, -4361, 0.96, 236, 1.46, 78, 3, 0.01, 0, 0.00
135353, 138, 76, 99, 38, -4360, 0.96, 236, 1.46, 78, 3, 0.01, 0, 0.00
135354, 138, 76, 99, 38, -4360, 0.96, 236, 1.46, 78, 2, 0.01, 0, 0.00
135355, 149, 65, 99, 38, -4365, 0.96, 236, 1.46, 94, 1, 0.01, 0, 0.00
135356, 149, 65, 99, 38, -4369, 0.96, 236, 1.46, 75, 1, 0.01, 0, 0.00
135357, 149, 65, 137, 55, -4384, 0.96, 236, 1.46, 20, 1, 0.01, 0, 0.00
135358, 149, 65, 134, 55, -4375, 0.96, 236, 1.46, 70, 1, 0.01, 0, 0.00
135359, 149, 65, 133, 56, -4370, 0.96, 236, 1.46, 55, 1, 0.01, 0, 0.00
135400, 147, 65, 165, 54, -4349, 0.96, 236, 1.46, 86, 1, 0.01, 0, 0.00
135401, 147, 65, 165, 54, -4353, 0.96, 236, 1.46, 86, 0, 0.00, 0, 0.00
135402, 147, 65, 165, 53, -4310, 0.95, 29, 1.46, 100, 1, 0.01, 0, 0.00
135403, 147, 65, 165, 53, -4291, 0.95, 27, 1.46, 87, 1, 0.01, 0, 0.00
135404, 147, 65, 165, 53, -4266, 0.96, 235, 1.46, 105, 2, 0.01, 0, 0.00
135405, 147, 65, 198, 56, -4273, 0.96, 235, 1.46, 159, 2, 0.01, 0, 0.00
135406, 147, 65, 198, 56, -4248, 0.96, 229, 1.45, 46, 2, 0.01, 1, 0.01
135407, 147, 65, 198, 56, -4206, 0.96, 235, 1.45, 38, 2, 0.01, 1, 0.01
135408, 147, 65, 198, 56, -4205, 0.96, 236, 1.45, 55, 2, 0.01, 1, 0.01
135409, 147, 65, 198, 56, -4265, 0.96, 236, 1.45, 19, 2, 0.01, 1, 0.01
135410, 147, 65, 198, 56, -4271, 0.95, 22, 1.46, 103, 3, 0.01, 2, 0.01
135411, 147, 65, 198, 56, -4243, 0.95, 24, 1.46, 103, 2, 0.01, 2, 0.01
135412, 147, 65, 198, 56, -4231, 0.95, 2, 1.46, 103, 2, 0.01, 2, 0.01
135413, 147, 65, 198, 56, -4243, 0.95, 22, 1.46, 101, 1, 0.01, 2, 0.01
135414, 147, 65, 198, 56, -4243, 0.95, 22, 1.46, 101, 1, 0.01, 2, 0.01
135415, 147, 65, 198, 56, -4242, 0.95, 8, 1.46, 101, 1, 0.01, 1, 0.01
135416, 147, 65, 198, 56, -4227, 0.95, 19, 1.46, 101, 1, 0.01, 1, 0.01
135417, 147, 65, 198, 56, -4227, 0.95, 30, 1.46, 101, 1, 0.01, 1, 0.01
135418, 147, 65, 195, 69, -4246, 0.95, 12, 1.46, 101, 1, 0.01, 1, 0.01
135419, 147, 65, 195, 69, -4246, 0.95, 32, 1.46, 101, 0, 0.00, 0, 0.00
135420, 147, 65, 195, 69, -4246, 0.95, 32, 1.46, 101, 0, 0.00, 0, 0.00
135421, 147, 65, 195, 69, -4246, 0.95, 32, 1.46, 101, 0, 0.00, 0, 0.00
135422, 147, 65, 195, 69, -4262, 0.95, 54, 1.46, 69, 0, 0.00, 0, 0.00
135423, 147, 65, 195, 69, -4266, 0.95, 27, 1.46, 70, 0, 0.00, 0, 0.00
135424, 147, 65, 212, 69, -4318, 0.95, 27, 1.46, 31, 0, 0.00, 0, 0.00
135425, 147, 65, 212, 69, -4318, 0.95, 103, 1.46, 68, 0, 0.00, 0, 0.00
135426, 147, 65, 212, 69, -4291, 0.95, 72, 1.46, 62, 0, 0.00, 0, 0.00
135427, 147, 65, 212, 69, -4290, 0.95, 28, 1.46, 77, 0, 0.00, 0, 0.00
135428, 147, 65, 212, 69, -4289, 0.95, 28, 1.46, 62, 0, 0.00, 0, 0.00
135429, 147, 65, 212, 69, -4253, 0.95, 6, 1.46, 122, 0, 0.00, 0, 0.00
135430, 147, 65, 212, 69, -4282, 0.95, 16, 1.46, 111, 0, 0.00, 0, 0.00
135431, 147, 65, 212, 69, -4260, 0.95, 5, 1.46, 111, 0, 0.00, 0, 0.00
135432, 147, 65, 199, 74, -4259, 0.95, 5, 1.46, 111, 0, 0.00, 0, 0.00
135433, 147, 65, 199, 74, -4259, 0.95, 5, 1.46, 111, 0, 0.00, 0, 0.00
135434, 147, 65, 199, 74, -4284, 0.95, 5, 1.46, 111, 0, 0.00, 0, 0.00
135435, 147, 65, 199, 74, -4277, 0.95, 13, 1.46, 94, 0, 0.00, 0, 0.00
135436, 147, 65, 199, 74, -4285, 0.95, 13, 1.46, 94, 0, 0.00, 0, 0.00
135437, 147, 65, 199, 74, -4292, 0.95, 2, 1.46, 94, 0, 0.00, 0, 0.00
135438, 147, 65, 199, 74, -4290, 0.95, 2, 1.46, 94, 0, 0.00, 0, 0.00
135439, 147, 65, 199, 74, -4282, 0.95, 3, 1.46, 94, 0, 0.00, 0, 0.00
135440, 147, 65, 199, 74, -4292, 0.95, 3, 1.46, 94, 0, 0.00, 0, 0.00
135441, 147, 65, 199, 74, -4282, 0.95, 3, 1.46, 94, 0, 0.00, 0, 0.00
135442, 147, 65, 199, 74, -4294, 0.95, 11, 1.46, 94, 0, 0.00, 0, 0.00
135443, 147, 65, 199, 74, -4291, 0.95, 11, 1.46, 78, 0, 0.00, 0, 0.00
135444, 147, 65, 199, 74, -4291, 0.95, 30, 1.46, 78, 0, 0.00, 0, 0.00
135445, 147, 65, 199, 74, -4291, 0.95, 11, 1.46, 78, 0, 0.00, 0, 0.00
135446, 147, 65, 199, 74, -4284, 0.95, 11, 1.46, 80, 0, 0.00, 0, 0.00
135447, 147, 65, 199, 74, -4285, 0.95, 33, 1.46, 64, 0, 0.00, 0, 0.00
135448, 147, 65, 199, 74, -4285, 0.95, 33, 1.46, 64, 0, 0.00, 0, 0.00
135449, 147, 65, 199, 74, -4284, 0.95, 33, 1.46, 64, 0, 0.00, 0, 0.00
135450, 147, 65, 196, 88, -4285, 0.95, 33, 1.46, 58, 0, 0.00, 0, 0.00
135451, 147, 65, 196, 88, -3886, 0.95, 33, 1.46, 60, 0, 0.00, 0, 0.00
135452, 147, 65, 196, 88, -4280, 0.95, 33, 1.46, 58, 0, 0.00, 0, 0.00
135453, 147, 65, 196, 88, -4280, 0.95, 33, 1.46, 58, 0, 0.00, 0, 0.00
135454, 147, 65, 196, 88, -4280, 0.95, 34, 1.46, 88, 0, 0.00, 0, 0.00
135455, 147, 65, 196, 88, -4280, 0.95, 35, 1.46, 88, 0, 0.00, 0, 0.00
135456, 147, 65, 196, 88, -4276, 0.95, 35, 1.46, 88, 0, 0.00, 0, 0.00
135457, 147, 65, 196, 88, -4268, 0.95, 35, 1.46, 74, 0, 0.00, 0, 0.00
135458, 147, 65, 221, 90, -4270, 0.95, 178, 1.46, 58, 0, 0.00, 0, 0.00
135459, 147, 65, 221, 90, -4296, 0.95, 178, 1.46, 61, 0, 0.00, 0, 0.00
135500, 147, 65, 219, 86, -4289, 0.95, 178, 1.46, 61, 0, 0.00, 0, 0.00
135501, 147, 65, 219, 86, -4265, 0.95, 162, 1.46, 77, 0, 0.00, 0, 0.00
135502, 147, 65, 219, 86, -4267, 0.95, 168, 1.46, 77, 0, 0.00, 0, 0.00
135503, 147, 65, 219, 86, -4265, 0.95, 160, 1.46, 78, 0, 0.00, 0, 0.00
135504, 147, 65, 219, 86, -4263, 0.95, 160, 1.46, 78, 0, 0.00, 0, 0.00
135505, 147, 65, 219, 86, -4283, 0.95, 160, 1.46, 78, 0, 0.00, 0, 0.00
135506, 147, 65, 219, 86, -4282, 0.95, 160, 1.46, 78, 0, 0.00, 0, 0.00
135507, 147, 65, 219, 86, -4281, 0.95, 115, 1.46, 92, 0, 0.00, 0, 0.00
135508, 147, 65, 219, 86, -4244, 0.95, 115, 1.46, 96, 0, 0.00, 0, 0.00
135509, 147, 65, 219, 86, -4254, 0.95, 111, 1.46, 92, 0, 0.00, 0, 0.00
135510, 147, 65, 219, 86, -4255, 0.95, 109, 1.46, 92, 0, 0.00, 0, 0.00
135511, 147, 65, 219, 86, -4255, 0.95, 114, 1.46, 92, 0, 0.00, 0, 0.00
135512, 147, 65, 219, 86, -4266, 0.95, 114, 1.46, 92, 0, 0.00, 0, 0.00
135513, 147, 65, 208, 96, -4289, 0.95, 77, 1.46, 59, 0, 0.00, 0, 0.00
135514, 147, 65, 205, 94, -4274, 0.95, 75, 1.46, 61, 0, 0.00, 0, 0.00
135515, 147, 65, 205, 94, -4287, 0.95, 26, 1.46, 61, 0, 0.00, 0, 0.00
135516, 147, 65, 205, 94, -4266, 0.95, 28, 1.46, 78, 0, 0.00, 0, 0.00
135517, 147, 65, 205, 94, -4245, 0.95, 20, 1.46, 123, 0, 0.00, 0, 0.00
135518, 147, 65, 205, 94, -4246, 0.95, 20, 1.46, 110, 0, 0.00, 0, 0.00
135519, 147, 65, 179, 82, -4275, 0.95, 20, 1.46, 94, 0, 0.00, 0, 0.00
135520, 147, 65, 179, 82, -4299, 0.95, 51, 1.46, 86, 0, 0.00, 0, 0.00
135521, 147, 65, 172, 83, -4302, 0.95, 73, 1.46, 54, 0, 0.00, 0, 0.00
135522, 147, 65, 173, 84, -4303, 0.95, 73, 1.46, 20, 0, 0.00, 0, 0.00
135523, 147, 65, 173, 84, -4308, 0.95, 133, 1.46, 18, 0, 0.00, 0, 0.00
135524, 140, 150, 224, 84, -4632, 0.95, 262, 1.47, 49, 0, 0.00, 1, 0.01
135525, 140, 150, 224, 84, -4624, 0.95, 220, 1.47, 49, 0, 0.00, 1, 0.01
135526, 140, 150, 194, 87, -5067, 0.95, 220, 1.47, 22, 0, 0.00, 1, 0.01
135527, 140, 150, 194, 87, -5045, 0.95, 205, 1.47, 34, 0, 0.00, 1, 0.01
135528, 121, 145, 194, 87, -5048, 0.95, 221, 1.47, 46, 0, 0.00, 1, 0.01
135529, 121, 145, 194, 87, -4638, 0.95, 234, 1.47, 22, 0, 0.00, 1, 0.01
135530, 121, 145, 198, 91, -5058, 0.95, 245, 1.47, 8, 0, 0.00, 1, 0.01
135531, 121, 145, 198, 91, -5058, 0.95, 245, 1.47, 12, 0, 0.00, 1, 0.01
135532, 121, 145, 198, 91, -5051, 0.95, 245, 1.47, 12, 0, 0.00, 1, 0.01
135533, 121, 145, 198, 91, -5074, 0.95, 246, 1.48, 131, 0, 0.00, 1, 0.01
135534, 121, 145, 198, 91, -5051, 0.95, 246, 1.48, 131, 0, 0.00, 1, 0.01
135535, 121, 145, 197, 95, -5048, 0.95, 246, 1.48, 131, 0, 0.00, 1, 0.01
135536, 121, 145, 197, 97, -5047, 0.95, 256, 1.48, 131, 0, 0.00, 1, 0.01
135537, 121, 145, 197, 97, -5058, 0.95, 256, 1.48, 131, 0, 0.00, 1, 0.01
135538, 121, 145, 197, 97, -5067, 0.94, 24, 1.48, 131, 1, 0.01, 1, 0.01
135539, 121, 145, 197, 97, -5067, 0.94, 23, 1.48, 131, 1, 0.01, 1, 0.01
135540, 121, 145, 197, 97, -5059, 0.94, 23, 1.48, 131, 1, 0.01, 1, 0.01
135541, 121, 145, 197, 102, -5066, 0.95, 258, 1.48, 82, 2, 0.01, 1, 0.01
135542, 121, 145, 197, 102, -5054, 0.94, 43, 1.48, 127, 3, 0.01, 0, 0.00
135543, 121, 145, 159, 85, -5059, 0.94, 8, 1.48, 127, 3, 0.01, 0, 0.00
135544, 121, 145, 159, 85, -5069, 0.94, 4, 1.48, 127, 3, 0.01, 0, 0.00
135545, 121, 145, 159, 85, -5067, 0.94, 2, 1.48, 127, 3, 0.01, 0, 0.00
135546, 121, 145, 159, 85, -5067, 0.94, 2, 1.48, 129, 3, 0.01, 0, 0.00
135547, 258, 165, 159, 85, -4878, 0.95, 228, 1.47, 76, 3, 0.01, 1, 0.01
135548, 257, 165, 159, 83, -4876, 0.95, 217, 1.47, 93, 3, 0.01, 1, 0.01
135549, 257, 165, 159, 83, -4888, 0.95, 217, 1.47, 93, 3, 0.01, 1, 0.01
135550, 269, 167, 140, 86, -4639, 0.95, 111, 1.46, 67, 2, 0.01, 2, 0.02
135551, 269, 167, 140, 86, -4635, 0.95, 113, 1.46, 85, 1, 0.01, 2, 0.02
135552, 269, 170, 140, 86, -4633, 0.95, 143, 1.46, 69, 1, 0.01, 2, 0.02
135553, 269, 170, 140, 86, -4630, 0.95, 184, 1.46, 69, 1, 0.01, 2, 0.02
135554, 269, 170, 140, 86, -4628, 0.95, 184, 1.46, 69, 1, 0.01, 2, 0.02
135555, 264, 172, 140, 86, -4624, 0.95, 184, 1.46, 69, 1, 0.01, 2, 0.02
135556, 264, 172, 140, 86, -4614, 0.95, 172, 1.46, 69, 0, 0.00, 1, 0.01
135557, 264, 173, 140, 86, -4615, 0.95, 172, 1.46, 69, 0, 0.00, 1, 0.01
135558, 264, 173, 140, 86, -4613, 0.95, 141, 1.46, 71, 0, 0.00, 1, 0.01
135559, 264, 173, 140, 86, -4613, 0.95, 172, 1.46, 72, 0, 0.00, 0, 0.00
135600, 264, 173, 140, 86, -4616, 0.95, 143, 1.46, 72, 0, 0.00, 0, 0.00
135601, 263, 176, 140, 86, -4616, 0.95, 143, 1.46, 72, 0, 0.00, 0, 0.00
135602, 263, 176, 140, 86, -4612, 0.95, 174, 1.46, 72, 0, 0.00, 0, 0.00
135603, 263, 176, 140, 86, -4614, 0.95, 174, 1.46, 88, 0, 0.00, 0, 0.00
135604, 262, 179, 140, 86, -4604, 0.95, 143, 1.46, 88, 0, 0.00, 0, 0.00
135605, 262, 179, 140, 86, -4578, 0.95, 141, 1.46, 88, 0, 0.00, 0, 0.00
135606, 262, 179, 140, 86, -4568, 0.95, 141, 1.46, 104, 0, 0.00, 0, 0.00
135607, 262, 178, 140, 86, -4563, 0.95, 139, 1.46, 104, 0, 0.00, 0, 0.00
135608, 262, 178, 140, 86, -4563, 0.95, 139, 1.46, 104, 0, 0.00, 0, 0.00
135609, 262, 178, 140, 86, -4561, 0.95, 139, 1.46, 104, 0, 0.00, 0, 0.00
135610, 260, 180, 140, 86, -4579, 0.95, 172, 1.46, 88, 0, 0.00, 0, 0.00
135611, 260, 180, 140, 86, -4577, 0.95, 172, 1.46, 88, 0, 0.00, 0, 0.00
135612, 260, 180, 140, 86, -4576, 0.95, 139, 1.46, 88, 0, 0.00, 0, 0.00
135613, 252, 184, 140, 86, -4175, 0.95, 139, 1.46, 88, 0, 0.00, 0, 0.00
135614, 252, 184, 140, 86, -4173, 0.95, 139, 1.46, 88, 0, 0.00, 0, 0.00
135615, 252, 184, 140, 86, -4172, 0.95, 170, 1.46, 88, 0, 0.00, 0, 0.00
135616, 247, 181, 140, 86, -4172, 0.95, 170, 1.46, 88, 0, 0.00, 0, 0.00
135617, 247, 181, 140, 86, -4173, 0.95, 139, 1.46, 91, 0, 0.00, 0, 0.00
135618, 247, 181, 140, 86, -4173, 0.95, 170, 1.46, 91, 0, 0.00, 0, 0.00
135619, 247, 181, 140, 86, -4173, 0.95, 170, 1.46, 91, 0, 0.00, 0, 0.00
135620, 247, 183, 140, 86, -4150, 0.95, 115, 1.46, 120, 0, 0.00, 0, 0.00
135621, 247, 183, 140, 86, -4154, 0.95, 115, 1.46, 120, 0, 0.00, 0, 0.00
135622, 247, 183, 140, 86, -4157, 0.95, 115, 1.46, 121, 0, 0.00, 0, 0.00
135623, 241, 186, 140, 86, -4120, 0.95, 79, 1.45, 59, 0, 0.00, 1, 0.01
135624, 241, 186, 140, 86, -4117, 0.95, 87, 1.45, 74, 0, 0.00, 1, 0.01
135626, 241, 186, 140, 86, -4117, 0.95, 87, 1.45, 76, 0, 0.00, 1, 0.01
135626, 298, 168, 140, 86, -4022, 0.95, 87, 1.45, 95, 0, 0.00, 1, 0.01
135627, 293, 152, 140, 86, -4038, 0.96, 261, 1.45, 95, 1, 0.01, 1, 0.01
135628, 293, 152, 140, 86, -4040, 0.95, 41, 1.45, 39, 2, 0.01, 1, 0.01
135629, 293, 152, 140, 86, -4028, 0.95, 4, 1.45, 62, 2, 0.01, 1, 0.01
135630, 290, 155, 140, 86, -4429, 0.95, 4, 1.45, 62, 2, 0.01, 1, 0.01
135631, 290, 155, 140, 86, -4846, 0.95, 35, 1.45, 39, 2, 0.01, 1, 0.01
135632, 290, 155, 140, 86, -4848, 0.95, 24, 1.45, 39, 2, 0.01, 0, 0.00
135633, 282, 154, 140, 86, -4824, 0.95, 4, 1.45, 67, 2, 0.01, 0, 0.00
135634, 310, 47, 140, 86, -4817, 0.96, 260, 1.45, 65, 3, 0.01, 0, 0.00
135635, 211, 48, 140, 86, -4820, 0.96, 261, 1.45, 58, 3, 0.01, 0, 0.00
135636, 211, 48, 140, 131, -4821, 0.96, 261, 1.45, 59, 2, 0.01, 0, 0.00
135637, 231, 48, 144, 126, -4591, 0.96, 261, 1.44, 82, 1, 0.01, 1, 0.01
135638, 231, 48, 147, 108, -4575, 0.96, 73, 1.44, 106, 1, 0.01, 1, 0.01
135639, 231, 48, 147, 108, -4973, 0.96, 73, 1.44, 120, 1, 0.01, 1, 0.01
135640, 323, 46, 131, 103, -5271, 0.96, 80, 1.43, 93, 1, 0.01, 2, 0.02
135641, 326, 38, 131, 103, -4673, 0.97, 174, 1.43, 109, 2, 0.02, 2, 0.02
135642, 376, 25, 131, 103, -4935, 0.97, 74, 1.42, 10, 2, 0.02, 3, 0.03
135643, 376, 25, 131, 103, -5930, 0.97, 173, 1.42, 23, 1, 0.01, 3, 0.03
135644, 380, 18, 131, 103, -5876, 0.97, 172, 1.42, 27, 1, 0.01, 3, 0.03
135645, 380, 18, 131, 103, -5474, 0.97, 172, 1.42, 47, 1, 0.01, 3, 0.03
135646, 380, 18, 131, 103, -5867, 0.97, 95, 1.42, 299, 1, 0.01, 2, 0.02
135647, 380, 18, 131, 103, -5867, 0.97, 111, 1.42, 301, 1, 0.01, 2, 0.02
135648, 369, 22, 130, 108, -5878, 0.97, 139, 1.42, 285, 1, 0.01, 2, 0.02
135649, 369, 22, 130, 108, -5904, 0.97, 156, 1.42, 285, 1, 0.01, 1, 0.01
